timestamp,sETH,MKR,DAI,WETH,SAI,SNX,USDC,WBTC,BAT,CBIX7,sUSD,TKN,LINK,LRC,SPANK,REP,XCHF,ZRX,KNC,DGX,ANT,DZAR,GNO,RCN,RLC,CHAI,FUN,PNK,RING,NMR,RPL,TUSD,cDAI,HOT,RKFL,AMPL,MCO,NEXO,ULT,XIO,CH-ZG1235d,SNT,Other
1558032652000,0.00,7607.51,0.00,409.52,8221.12,0.00,686.56,16.87,357.20,0.00,0.00,5.42,37.25,0.00,47.69,166.37,88.67,42.57,43.72,57.10,52.02,0.00,15.64,0.00,5.46,0.00,7.11,0.00,0.00,69.03,0.00,0.00,0.00,2.19,0.00,0.00,0.00,25.65,20.10,0.00,0.00,78.08,1016.31
1558099488000,0.00,1162.73,0.00,228.09,8583.92,0.00,575.82,13.68,285.07,0.00,0.00,31.30,49.04,0.00,111.38,55.58,39.77,20.51,2.51,27.34,4.18,0.00,8.25,0.05,6.00,0.00,6.00,0.93,0.00,39.01,0.00,0.00,0.00,0.69,0.00,0.00,0.00,2.00,0.00,0.00,0.00,27.04,766.38
1558166754000,0.00,492.51,0.00,220.46,2264.47,0.00,155.05,3.34,173.95,0.00,0.00,44.92,11.02,0.00,47.24,49.20,41.03,14.89,4.42,18.03,31.14,0.00,8.50,0.00,1.23,0.00,1.04,11.09,0.00,11.06,0.00,0.00,0.00,9.34,0.00,0.00,0.00,3.57,7.68,0.00,0.00,9.26,322.05
1558234852000,0.00,329.12,0.00,231.14,1519.55,0.00,400.22,10.18,254.89,0.00,0.00,16.63,16.88,0.00,30.08,15.61,20.58,26.11,1.90,20.34,39.52,0.00,0.50,0.00,3.14,0.00,4.54,3.69,0.00,1.41,0.00,0.00,0.00,4.60,0.00,0.00,0.00,3.90,2.10,0.00,0.00,1.03,229.31
1558301987000,0.00,186.39,0.00,332.95,1678.82,0.00,298.84,0.00,44.97,0.00,0.00,114.89,45.89,0.00,24.18,43.06,7.83,10.62,1.47,1.71,19.84,0.00,8.71,0.00,6.43,0.00,4.60,0.05,0.00,4.86,0.00,0.00,0.00,1.00,0.00,0.00,0.00,32.95,0.00,0.00,0.00,21.88,150.55
1558370897000,0.00,1010.58,0.00,173.48,2767.04,0.00,246.40,0.94,200.44,0.00,0.00,1.86,25.08,0.00,2.30,18.58,18.18,8.01,2.31,10.81,11.91,0.00,9.14,0.00,4.64,0.00,2.65,0.05,0.00,18.74,0.00,0.00,0.00,1.58,0.00,0.00,0.00,7.89,4.86,0.00,0.00,2.30,301.44
1558438516000,0.00,433.77,0.00,159.88,1456.99,0.00,227.18,2.60,75.73,0.00,0.00,2.86,40.38,0.00,1.87,26.77,0.00,10.57,8.18,3.57,84.67,0.00,4.77,0.00,2.30,0.00,3.03,0.00,0.00,3.02,0.00,0.00,0.00,9.12,0.00,0.00,0.00,6.52,0.00,0.00,0.00,2.92,243.46
1558506088000,0.00,316.60,0.00,147.13,1371.33,0.00,87.94,1.06,160.35,0.00,0.00,1.49,80.33,0.00,42.32,58.18,3.89,10.45,2.93,4.15,58.80,0.00,17.13,0.00,9.16,0.00,8.50,16.85,0.00,96.85,0.00,0.00,0.00,6.45,0.00,0.00,0.00,5.42,3.10,0.00,0.00,13.32,406.06
1558573856000,0.00,2768.85,0.00,225.82,1453.25,0.00,230.80,0.90,114.25,0.00,0.00,1.41,185.57,0.00,30.36,21.63,5.95,13.74,26.39,6.01,18.15,0.00,7.34,0.05,3.63,0.00,12.19,20.76,0.00,21.75,0.00,0.00,0.00,0.02,0.00,0.00,0.00,5.93,0.00,0.00,0.00,3.84,241.74
1558641898000,0.00,802.85,0.00,532.95,2269.05,0.00,432.57,14.41,140.97,0.00,0.00,0.00,59.34,0.00,77.73,37.73,9.21,31.20,3.07,7.00,7.44,0.00,3.12,0.00,10.24,0.00,8.36,0.09,0.00,13.34,0.00,0.00,0.00,7.41,0.00,0.00,0.00,2.27,1.22,0.00,0.00,0.91,190.89
1558709678000,0.00,2112.38,0.00,109.45,1441.36,0.00,279.66,31.86,120.65,0.00,0.00,2.03,38.33,0.00,40.66,58.19,8.03,46.94,8.97,29.73,40.86,0.00,10.89,0.00,0.55,0.00,2.02,0.04,0.00,5.99,0.00,0.00,0.00,1.85,0.00,0.00,0.00,7.06,1.50,0.00,0.00,0.53,439.19
1558776750000,0.00,225.68,0.00,222.39,859.28,0.00,321.31,1.36,91.12,0.00,0.00,1.38,42.64,4.18,18.84,19.11,2.16,41.56,4.47,1.84,47.70,0.00,4.24,0.03,3.01,0.00,2.10,1.05,0.00,4.48,0.00,0.00,0.00,0.90,0.00,0.00,0.00,14.62,13.03,0.00,0.00,4.40,142.52
1558842948000,0.00,1737.85,0.00,141.73,952.66,0.00,204.78,0.31,49.69,0.00,0.00,3.47,24.33,0.00,31.21,5.73,0.00,11.68,1.13,1.89,23.18,0.00,15.14,0.00,4.37,0.00,1.56,3.46,0.00,0.37,0.00,0.00,0.00,1.56,0.00,0.00,0.00,5.15,0.00,0.00,0.00,1.28,154.04
1558910067000,0.00,1028.30,0.00,154.75,1175.79,0.00,173.64,7.13,103.39,0.00,0.00,1.71,46.57,3.45,25.79,53.90,13.68,9.73,3.66,28.28,37.54,0.00,5.22,0.05,5.24,0.00,6.82,0.40,0.00,26.38,0.00,0.00,0.00,3.11,0.00,0.00,0.00,2.04,0.00,0.00,0.00,25.90,239.42
1558977860000,0.00,676.51,0.00,46.89,865.48,0.00,157.24,2.18,182.36,0.00,0.00,9.63,74.81,9.73,16.80,23.31,2.80,8.54,1.05,7.71,41.22,0.00,6.33,0.00,2.79,0.00,3.80,4.68,0.00,23.74,0.00,0.00,0.00,2.24,0.00,0.00,0.00,6.96,0.00,0.00,0.00,10.04,268.84
1559045953000,0.00,320.67,0.00,67.59,1144.85,0.00,125.88,6.94,56.89,0.00,0.00,5.05,38.55,3.49,17.58,15.31,0.00,6.50,0.34,1.14,12.44,0.00,5.95,0.18,6.58,0.00,0.20,0.00,0.00,1.03,0.00,0.00,0.00,4.35,0.00,0.00,0.00,0.59,0.20,0.00,0.00,30.24,222.56
1559112912000,0.00,581.65,0.00,44.56,2434.05,0.00,106.23,7.74,109.19,0.00,0.00,3.31,40.71,0.03,17.95,9.04,3.13,5.02,3.96,2.92,30.73,0.00,5.39,0.04,3.52,0.00,0.40,0.00,0.00,1.41,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.06,13.30,0.00,0.20,1.96,368.30
1559179166000,0.00,597.73,0.00,69.69,793.65,0.00,48.82,0.24,64.03,0.00,0.00,0.57,13.40,1.20,10.05,22.15,12.52,15.76,8.61,2.04,24.89,0.00,5.86,0.00,2.97,0.00,0.49,22.54,0.00,2.23,0.00,0.00,0.00,1.17,0.00,0.00,0.00,67.77,8.81,0.00,0.00,3.01,165.31
1559247339000,0.00,1008.92,0.00,133.58,2194.95,0.00,143.89,7.08,201.52,0.00,0.00,3.23,78.76,1.60,16.74,47.82,24.65,34.38,0.86,17.82,14.74,0.00,5.89,0.00,12.87,0.00,12.03,2.23,0.00,38.57,0.00,0.00,0.00,2.38,0.00,0.00,0.00,28.85,5.23,0.00,0.00,4.17,453.11
1559315112000,0.00,1127.04,0.00,158.04,4129.46,0.00,263.71,3.94,144.29,0.00,0.00,13.06,49.58,0.96,27.64,44.12,39.60,12.15,0.89,23.22,3.02,0.00,18.93,0.00,0.97,0.00,6.02,1.06,0.00,9.11,0.00,0.00,0.29,2.68,0.00,0.00,0.00,116.08,5.00,0.00,0.00,1.55,465.55
1559382148000,0.00,347.80,0.00,15.22,1126.48,0.00,144.94,2.81,60.99,0.00,0.00,2.51,43.60,0.66,3.64,27.86,12.45,7.87,1.67,6.51,11.94,0.00,8.47,0.00,2.79,0.00,4.72,0.68,0.00,0.50,0.00,0.00,0.62,2.33,0.00,0.00,0.00,8.74,0.02,0.00,0.00,0.35,214.87
1559449529000,0.00,271.50,0.00,29.25,781.18,0.00,140.15,10.42,92.01,0.00,0.00,1.75,18.12,0.00,5.61,12.22,0.00,5.97,1.76,0.62,29.89,0.00,72.18,0.00,1.02,0.00,7.99,0.40,0.00,0.24,0.00,0.00,1.03,16.74,0.00,0.00,0.00,11.85,0.00,0.00,0.00,2.09,166.79
1559517685000,0.00,992.23,0.00,59.73,800.64,0.00,52.51,21.88,31.77,0.00,0.00,2.50,12.48,0.00,3.56,4.24,0.00,4.11,0.77,0.00,13.45,0.00,3.33,0.03,29.10,0.00,2.44,4.68,0.00,0.74,0.00,0.00,5.79,0.00,0.00,0.00,0.00,12.07,0.00,0.00,0.00,0.39,317.29
1559586560000,0.00,267.32,0.00,22.12,2468.64,0.00,125.79,8.32,144.54,0.00,0.00,1.15,7.20,0.00,0.06,2.55,5.52,3.97,1.77,21.90,17.35,0.00,112.92,0.00,5.06,0.00,0.00,0.00,0.00,0.16,0.00,0.00,49.35,0.81,0.00,0.00,0.00,7.15,0.00,0.00,0.00,4.09,493.44
1559653274000,0.00,1619.74,0.00,227.59,4576.33,0.00,487.14,1.03,147.05,0.00,0.00,3.67,30.22,0.00,15.78,7.92,36.54,3.62,7.68,10.72,33.27,0.00,13.22,0.03,5.87,0.00,2.99,0.00,0.00,2.67,0.00,0.00,86.69,0.89,0.00,0.00,0.00,5.96,25.10,0.00,0.00,1.90,242.86
1559721446000,0.00,865.99,0.00,309.92,2527.31,0.00,501.93,9.38,78.88,0.00,0.00,2.06,26.05,2.87,9.28,66.59,9.86,40.43,0.98,5.17,15.37,0.00,4.57,0.00,2.28,0.00,6.23,0.00,0.00,0.24,0.00,0.00,69.47,1.88,0.00,0.00,0.00,1.58,0.00,0.00,0.00,25.88,205.82
1559788436000,0.00,868.87,0.00,102.79,1298.53,0.00,293.95,5.93,24.05,0.00,0.00,6.68,38.11,0.00,3.51,17.79,3.41,12.75,0.98,0.96,8.25,0.00,5.65,0.00,1.31,0.00,4.99,22.97,0.00,4.48,0.00,0.00,86.53,2.69,0.00,0.00,0.00,2.56,0.00,0.00,0.00,2.02,124.43
1559855826000,0.00,672.74,0.00,171.10,882.16,0.00,61.20,0.53,87.20,0.00,0.00,2.19,39.37,0.00,5.99,6.56,3.32,10.25,1.14,1.50,77.71,0.00,11.86,0.00,3.51,0.00,2.00,18.33,0.00,1.65,0.00,0.00,31.77,0.00,0.00,0.00,0.00,9.50,0.00,0.00,0.00,2.23,329.63
1559923832000,0.00,2635.59,0.00,87.23,1268.66,0.00,47.25,1.87,34.76,0.00,0.00,1.04,68.81,0.00,3.22,25.22,7.15,3.55,2.07,4.51,32.92,0.00,6.84,0.00,0.00,0.00,2.00,0.05,0.00,0.62,0.00,0.00,13.22,0.50,0.00,0.00,0.00,6.56,0.00,0.00,0.00,37.04,166.14
1559991921000,0.00,1040.75,0.00,162.51,1472.64,0.00,96.41,0.05,20.31,0.00,0.00,2.97,40.25,0.55,2.71,7.75,2.62,62.94,0.97,0.00,4.02,0.00,20.57,0.00,0.89,0.00,1.68,2.28,0.00,6.29,0.00,0.00,17.41,0.82,0.00,0.00,0.00,5.22,4.68,0.00,0.00,11.24,163.74
1560059515000,0.00,663.13,0.00,51.81,341.04,0.00,67.60,1.81,32.93,0.00,0.00,1.45,4.43,2.25,0.53,28.67,2.65,18.83,1.43,2.64,0.30,0.00,28.12,0.00,0.65,0.00,7.35,0.01,0.00,8.66,0.00,0.00,6.71,0.00,0.00,0.00,0.00,0.90,0.00,0.00,0.00,3.25,124.44
1560127542000,0.00,528.98,0.00,131.88,1164.46,0.00,147.43,2.85,33.51,0.00,0.00,0.33,9.36,0.72,4.26,82.81,15.82,27.73,1.64,8.31,4.31,0.00,4.54,0.00,1.87,0.00,0.00,0.85,0.00,27.38,0.00,0.00,84.55,0.01,0.00,0.00,0.00,4.93,0.00,0.00,0.00,7.88,159.12
1560194172000,0.00,1802.68,0.00,31.94,1147.51,0.00,259.11,1.83,26.51,0.00,0.00,1.01,12.55,3.25,3.98,37.30,7.35,16.80,0.96,8.30,25.69,0.00,4.51,0.00,1.92,0.00,14.07,10.51,0.00,13.19,0.00,0.00,17.02,5.90,0.00,0.00,0.00,1.05,0.00,0.00,0.00,3.58,212.59
1560262359000,0.00,705.50,0.00,22.43,585.26,0.00,81.86,0.59,27.10,0.00,0.00,0.36,17.17,0.81,1.25,72.36,2.55,5.70,0.82,4.63,13.28,0.00,8.02,0.00,6.05,0.00,5.63,9.59,0.00,0.01,0.00,0.00,10.18,1.91,0.00,0.00,0.00,5.53,1.00,0.00,0.00,2.90,278.50
1560329676000,0.00,837.62,0.00,107.82,639.02,0.00,74.66,0.55,41.01,0.00,0.00,1.31,13.27,1.01,1.94,7.62,0.21,9.17,8.65,2.81,8.50,0.00,6.50,0.04,2.06,0.00,6.14,1.47,0.00,44.65,0.00,0.00,15.94,1.09,0.00,0.00,0.00,3.55,0.10,0.00,0.00,0.58,156.40
1560397568000,0.00,871.85,0.00,89.44,1788.04,0.00,100.00,3.81,39.46,0.00,0.00,5.17,18.14,1.21,1.60,10.01,15.09,6.25,10.40,7.49,7.97,0.00,29.63,0.02,2.37,0.00,2.49,0.93,0.00,0.00,0.00,0.00,8.61,2.25,0.00,0.00,0.00,2.46,0.00,0.00,0.00,4.73,151.24
1560464402000,0.00,1030.27,0.00,60.65,851.34,0.00,48.94,1.04,84.56,0.00,0.00,0.46,239.60,0.69,1.80,9.24,2.91,3.42,1.71,0.00,24.69,0.00,7.21,0.02,2.07,0.00,0.62,1.33,0.00,20.23,0.00,0.00,14.67,6.50,0.00,0.00,0.00,1.28,0.00,0.00,0.00,1.21,170.92
1560531936000,0.00,703.79,0.00,151.86,1688.52,0.00,31.53,10.77,45.54,0.00,0.00,2.96,172.45,4.32,11.02,33.43,0.00,13.02,3.06,8.49,39.34,0.00,11.67,0.06,6.66,0.00,6.94,0.90,0.00,4.40,0.00,0.00,27.42,2.15,0.00,0.00,0.00,0.83,0.00,0.00,0.00,1.85,106.23
1560599838000,0.00,917.19,0.00,101.49,777.66,0.00,43.26,5.76,29.93,0.00,0.00,1.79,83.95,1.17,24.81,13.48,3.84,28.99,1.88,3.47,33.50,0.00,16.23,0.00,4.03,0.00,4.36,3.74,0.00,3.22,0.00,0.00,31.83,3.68,0.00,0.00,0.00,0.51,8.35,0.00,0.00,0.61,161.12
1560668105000,0.00,934.99,0.00,63.67,5767.30,0.00,229.31,4.52,67.18,0.00,0.00,2.04,60.28,0.89,5.45,11.99,6.69,42.51,4.06,5.87,29.53,0.00,3.64,0.02,28.77,0.00,11.59,0.00,0.00,4.88,0.00,0.00,53.96,2.57,0.00,0.00,0.00,3.81,0.00,0.00,0.00,3.53,135.01
1560734814000,0.00,1881.44,0.00,16.35,1698.87,0.00,89.74,3.12,91.18,0.00,0.00,1.27,31.87,0.00,0.00,78.69,3.70,13.08,8.98,3.64,41.35,0.00,5.17,0.00,3.59,0.00,22.00,0.22,0.00,127.04,0.00,0.00,30.75,3.73,0.00,0.00,0.00,1.14,0.00,0.00,0.00,1.98,257.88
1560802452000,0.00,1023.44,0.00,137.31,936.97,0.00,130.28,0.75,105.54,0.00,0.00,19.33,50.06,2.34,1.83,16.65,0.00,33.10,3.12,10.38,35.32,0.00,3.62,0.00,3.52,0.00,8.15,5.45,0.00,8.67,0.00,0.00,4.66,1.16,0.00,0.00,0.00,6.63,0.01,0.00,0.00,2.07,531.53
1560870679000,0.00,405.10,0.00,73.30,909.30,0.00,48.50,4.92,61.91,0.00,0.00,2.73,145.94,1.02,9.64,28.09,0.00,33.64,10.21,9.11,45.70,0.00,1.46,0.00,1.72,0.00,10.10,13.30,0.00,3.95,0.10,0.00,34.96,3.45,0.00,0.00,0.00,6.92,4.36,0.00,0.00,3.10,239.87
1560937524000,0.00,599.83,0.00,11.09,944.08,0.00,35.23,0.92,33.18,0.00,0.00,5.90,29.03,1.17,92.79,98.37,2.79,6.00,6.34,4.27,108.07,0.00,69.37,0.00,2.50,0.00,0.23,6.39,0.00,16.98,0.00,0.00,29.84,2.89,0.00,0.00,0.00,6.58,3.00,0.00,0.00,2.09,172.64
1561005597000,0.00,211.72,0.00,14.55,639.40,0.00,12.58,1.75,21.50,0.00,0.00,3.04,8.14,0.51,72.26,5.45,0.00,3.47,1.82,0.00,79.20,0.00,8.73,0.00,1.05,0.00,45.30,0.82,0.00,21.83,0.00,0.00,6.62,3.94,0.00,0.00,0.00,40.69,1.02,0.00,0.00,2.36,159.80
1561073016000,0.00,270.86,0.00,89.18,1306.91,0.00,29.84,5.52,68.19,0.00,0.00,0.33,30.76,26.53,4.53,15.00,0.00,6.34,9.90,0.03,8.36,0.00,22.27,0.09,7.10,0.00,4.10,0.00,0.00,8.97,0.00,0.00,23.54,1.23,0.00,0.00,0.00,2.56,3.00,0.00,0.00,3.02,129.90
1561140851000,0.00,1256.14,0.00,81.37,3368.04,0.00,78.81,36.93,68.49,0.00,0.00,1.01,86.74,2.98,7.95,21.53,13.04,14.12,14.42,6.33,59.90,0.00,18.59,0.05,6.11,0.00,22.56,8.32,0.00,15.58,0.00,0.00,32.70,7.73,0.00,0.00,0.00,19.08,2.90,0.00,0.00,13.35,179.60
1561208281000,0.00,1057.14,0.00,98.85,1613.71,0.00,113.04,10.21,181.22,0.00,0.00,2.11,45.41,4.01,23.85,15.28,13.63,127.52,16.97,11.15,41.16,0.00,29.10,0.09,5.68,0.00,18.03,0.08,0.00,0.82,0.00,0.00,18.87,4.47,0.00,0.00,0.00,8.40,0.00,0.00,0.00,7.49,479.18
1561275287000,0.00,2160.23,0.00,136.25,4869.37,0.00,163.17,10.66,115.93,0.00,0.00,6.11,51.87,0.00,64.76,44.22,4.07,21.53,29.97,5.90,51.86,0.00,27.73,0.00,11.42,0.00,8.24,1.18,0.00,5.15,0.00,0.00,61.30,3.77,0.00,0.00,0.00,12.91,0.00,0.00,0.00,16.02,194.08
1561342449000,0.00,1302.97,0.00,135.99,1482.57,0.00,110.84,2.32,77.95,0.00,0.00,0.61,61.64,0.51,3.15,15.44,0.00,18.93,26.55,9.84,66.35,0.00,12.97,0.00,15.15,0.00,47.93,1.27,0.00,10.88,0.00,0.00,36.12,3.38,0.00,0.00,0.00,5.72,0.00,0.00,0.00,2.51,137.98
1561409629000,0.00,448.21,0.00,15.21,475.46,0.00,23.48,0.71,20.32,0.00,0.00,46.84,27.14,1.97,32.87,9.65,0.00,4.01,35.42,1.33,40.92,0.00,42.06,0.00,1.56,0.00,16.40,3.78,0.00,7.19,0.00,0.00,8.65,5.86,0.00,0.00,0.00,32.14,0.00,0.00,0.00,2.32,392.16
1561476955000,0.00,2111.92,0.00,33.65,1361.29,0.00,23.51,9.95,163.25,0.00,0.00,3.16,94.25,1.53,21.95,5.45,0.00,4.81,2.83,0.00,41.40,0.00,17.94,0.00,1.53,0.00,29.86,2.70,0.00,10.51,0.00,0.00,11.79,2.89,0.00,0.00,0.00,14.84,3.28,0.00,0.00,1.05,208.24
1561543836000,0.00,1078.06,0.00,42.49,1889.75,0.00,106.12,16.96,247.25,0.00,0.00,9.75,172.29,9.61,3.72,25.67,15.84,44.46,14.90,11.36,25.14,0.00,21.07,0.08,10.74,0.00,23.84,1.88,0.00,6.71,4.87,0.00,105.26,3.54,0.00,0.00,0.00,18.40,0.00,0.00,0.00,12.88,267.83
1561611356000,0.00,1991.87,0.00,56.14,5059.37,0.00,564.76,33.26,214.06,0.00,0.00,11.90,301.03,2.93,18.49,122.40,32.04,49.59,23.55,31.64,15.22,0.00,119.98,0.04,106.55,0.00,13.85,3.45,0.00,9.68,9.11,0.00,120.68,3.93,0.00,0.00,0.00,13.61,7.09,0.00,0.00,7.62,418.80
1561679479000,0.00,3632.45,0.00,501.87,5085.17,0.00,573.46,20.78,215.69,0.00,0.00,6.75,86.41,0.00,0.41,109.75,74.95,40.12,2.38,53.98,69.19,0.00,36.08,0.00,28.89,0.00,47.40,0.14,0.00,12.90,2.36,0.00,119.81,6.52,0.00,0.00,0.00,5.93,2.74,0.00,0.00,12.17,641.39
1561747149000,0.00,837.94,0.00,102.72,1743.63,0.00,307.24,27.86,117.91,0.00,0.00,0.86,98.40,3.54,2.62,31.68,8.83,35.08,8.75,5.72,19.61,0.00,4.50,0.00,20.05,0.00,11.61,0.75,0.00,5.93,0.00,0.00,36.65,2.08,0.00,0.00,0.00,37.03,0.12,0.00,0.00,1.65,237.64
1561814305000,0.00,908.48,0.00,213.41,1428.37,0.00,138.75,3.10,43.43,0.00,0.00,0.46,430.50,1.26,0.13,6.55,3.52,27.88,3.66,10.39,19.71,0.00,31.85,0.06,21.10,0.00,8.99,0.23,0.00,2.96,1.93,0.00,29.30,0.00,0.00,0.00,0.00,12.45,1.01,0.00,0.00,0.82,117.63
1561881035000,0.00,855.84,0.00,204.25,1382.49,0.00,78.23,49.83,467.86,0.00,0.00,1.94,622.66,0.00,1.33,166.44,8.19,53.70,4.08,10.28,34.70,0.00,4.62,0.00,6.14,0.00,18.37,1.12,0.00,9.43,5.16,0.00,25.23,2.85,0.00,0.00,0.00,7.89,0.36,0.00,0.00,2.89,209.72
1561948615000,0.00,495.02,0.00,121.60,1506.04,0.00,156.42,19.87,162.96,0.00,0.00,3.61,262.22,1.02,2.84,27.75,16.63,23.52,0.89,14.83,23.30,0.00,7.48,0.00,56.55,0.00,14.98,0.00,0.00,7.22,0.00,0.00,50.40,14.48,0.00,0.00,0.00,7.58,2.00,0.00,0.00,2.85,177.31
1562015969000,0.00,1932.05,0.00,101.90,1224.83,0.00,119.91,3.02,608.04,0.00,0.00,19.00,242.93,5.73,71.39,21.54,21.54,11.08,0.68,5.69,55.48,0.00,10.46,0.03,9.48,0.00,40.49,0.40,0.00,10.55,0.00,0.00,49.44,20.49,0.00,0.00,0.00,6.07,0.02,0.00,0.00,2.26,158.65
1562082973000,0.00,1265.31,0.00,86.57,2079.01,0.00,264.31,2.31,122.08,0.00,0.00,0.00,148.91,2.09,4.22,29.05,16.33,32.85,0.49,16.20,37.10,0.00,10.72,0.00,4.21,0.00,6.00,3.54,0.00,0.33,0.00,0.00,140.63,5.29,0.00,0.00,0.00,9.88,4.05,0.00,0.00,0.91,294.91
1562150796000,0.00,648.03,0.00,25.35,1793.55,0.00,146.63,21.24,83.44,0.00,0.00,0.64,100.10,15.52,24.27,23.44,8.06,73.04,6.28,4.92,29.85,0.00,6.32,0.00,5.74,0.00,8.86,0.00,0.05,0.00,0.00,0.00,194.19,7.02,0.00,0.00,0.00,3.23,3.60,0.00,0.00,3.47,155.36
1562218341000,0.00,464.11,0.00,30.63,1893.89,0.00,182.64,7.35,50.01,0.00,0.00,0.00,112.01,6.96,4.52,22.56,3.44,32.67,1.55,2.49,260.36,0.00,6.92,0.00,8.41,0.00,17.03,0.00,0.00,5.00,0.43,0.00,24.98,9.47,0.00,0.30,0.00,3.92,25.19,0.00,0.00,4.05,248.29
1562285611000,0.00,886.08,0.00,33.25,1390.82,0.00,305.63,3.16,60.90,0.00,0.00,0.00,70.00,8.68,0.58,33.76,5.00,18.49,9.62,6.91,151.71,0.00,17.93,0.00,29.25,0.00,45.08,0.00,0.00,0.81,0.00,0.00,19.08,0.89,0.00,0.50,0.00,10.64,17.00,0.00,0.00,5.08,242.67
1562352854000,0.00,512.68,0.00,69.58,1279.15,0.00,312.54,11.32,23.16,0.00,0.00,21.67,59.23,7.66,1.00,10.84,13.13,19.60,4.39,5.31,22.76,0.00,8.18,0.00,1.56,0.00,20.01,0.00,0.10,0.43,0.70,0.00,20.78,0.06,0.00,5.10,0.00,2.84,0.37,0.00,0.00,3.25,84.41
1562419899000,0.00,310.53,0.00,8.58,973.64,0.00,379.95,62.34,14.92,0.00,0.00,0.00,31.21,4.97,9.11,27.65,0.00,7.67,1.30,0.00,0.17,0.00,2.96,0.00,1.28,0.00,1.51,3.79,0.00,17.18,0.00,0.00,13.95,5.25,0.00,1.02,0.00,1.02,0.03,0.00,0.00,2.29,146.89
1562486913000,0.00,1468.42,0.00,15.43,733.49,0.00,114.93,28.69,14.04,0.00,0.00,0.00,40.84,2.41,5.37,10.91,2.48,24.42,0.72,2.91,14.73,0.00,2.71,0.00,5.54,0.00,32.28,0.15,0.00,0.62,4.97,0.00,14.87,2.03,0.00,0.70,0.00,0.36,4.49,0.00,0.30,0.84,252.77
1562553800000,0.00,318.20,0.00,88.35,1131.43,0.00,186.58,63.52,47.80,0.00,0.00,1.47,47.56,1.93,7.21,100.26,10.08,32.65,0.84,7.17,18.26,0.00,5.35,0.02,2.71,0.00,11.04,0.26,0.00,0.55,4.92,0.00,16.40,4.73,0.00,5.30,0.00,3.56,4.10,0.00,0.00,8.20,150.10
1562620679000,0.00,949.93,0.00,32.04,1573.36,0.00,128.24,48.81,87.61,0.00,0.00,3.15,33.28,0.90,5.22,15.09,4.02,55.18,2.22,1.75,45.19,0.00,22.60,0.00,2.68,0.00,6.72,1.65,0.00,0.00,6.05,0.00,21.16,1.10,0.00,1.89,0.00,17.32,0.00,0.00,0.00,2.84,226.75
1562687655000,0.00,2187.58,0.00,80.80,1206.93,0.00,159.60,72.26,900.45,0.00,0.00,3.50,259.88,0.62,2.01,563.52,3.08,36.59,0.56,2.29,90.15,0.00,14.24,0.05,7.17,0.00,17.24,4.98,16.50,0.60,0.19,0.00,7.95,1.64,0.00,0.41,0.00,8.59,0.04,0.00,0.00,3.48,179.21
1562755228000,0.00,2086.99,0.00,37.29,1306.19,0.00,354.41,120.40,40.87,0.00,0.00,0.02,144.89,0.61,21.81,155.18,0.00,44.12,2.37,1.37,48.54,0.00,5.78,0.00,8.44,0.00,18.32,0.19,0.22,35.22,0.00,0.00,33.89,2.42,0.00,3.95,0.00,0.58,0.01,0.00,0.00,2.13,288.58
1562821814000,0.00,1240.83,0.00,50.74,3613.84,0.00,503.29,161.67,607.37,0.00,0.00,18.01,112.17,2.03,45.87,132.08,62.18,62.36,4.38,22.23,28.46,0.00,5.27,0.17,8.35,0.00,11.45,2.48,0.62,5.05,0.21,0.00,40.23,4.99,0.00,2.93,0.00,1.79,1.06,0.00,0.00,5.28,423.42
1562889775000,0.00,1454.22,0.00,171.99,1191.57,0.00,223.25,143.31,175.82,0.00,0.00,9.90,39.74,3.00,13.86,42.39,0.00,22.32,6.00,0.05,36.12,0.00,6.20,0.07,8.02,0.00,2.94,0.50,7.92,5.54,3.96,0.00,11.11,0.52,0.00,1.97,0.00,0.74,0.00,0.00,0.00,1.24,296.30
1562957966000,0.00,375.28,0.00,10.08,834.77,0.00,232.18,69.20,67.86,0.00,0.00,0.29,72.70,0.70,1.33,18.91,0.00,20.17,6.00,1.72,19.51,0.00,10.39,0.00,31.51,0.00,11.17,0.11,7.43,4.79,5.51,0.00,24.65,6.92,0.00,3.78,0.00,0.00,2.17,0.00,0.00,1.82,227.98
1563025451000,0.00,624.34,0.00,1.67,441.95,0.00,457.63,24.49,39.84,0.00,0.00,2.30,69.82,1.09,0.38,20.13,2.89,9.60,1.64,0.00,18.41,0.00,12.92,0.00,6.89,0.00,31.61,0.00,29.48,2.00,0.00,0.00,27.36,4.07,0.00,1.69,0.00,0.39,4.15,0.00,0.00,1.58,539.72
1563091362000,0.00,308.54,0.00,63.29,2151.57,0.00,413.00,57.58,68.69,0.00,0.00,22.13,31.14,0.00,1.72,15.39,5.29,16.64,0.28,1.98,25.93,0.00,5.33,0.00,20.69,0.00,0.10,0.10,3.44,0.00,3.21,0.00,40.58,3.29,0.00,2.04,0.00,0.00,0.00,0.00,0.00,0.30,196.49
1563158482000,0.00,2068.76,0.00,912.15,7508.20,0.00,692.73,405.19,350.04,0.00,0.00,15.76,167.60,2.31,39.20,67.32,102.11,33.76,10.86,55.82,20.86,0.00,38.97,0.00,23.31,0.00,12.54,0.04,0.00,8.77,1.41,0.00,105.10,6.25,0.00,5.09,0.00,3.62,0.00,0.00,0.00,13.42,579.58
