timestamp,sETH,MKR,DAI,WETH,SAI,SNX,USDC,WBTC,BAT,CBIX7,sUSD,TKN,LINK,LRC,SPANK,XCHF,REP,ZRX,DGX,KNC,ANT,DZAR,GNO,RLC,RCN,FUN,CHAI,RING,PNK,NMR,RPL,TUSD,cDAI,HOT,AMPL,NEXO,MCO,ULT,XIO,CH-ZG1235d,SNT,Other
1558438516000,0.00,433.77,0.00,159.88,1456.99,0.00,227.18,2.60,75.73,0.00,0.00,2.86,40.38,0.00,1.87,0.00,26.77,10.57,3.57,8.18,84.67,0.00,4.77,2.30,0.00,3.03,0.00,0.00,0.00,3.02,0.00,0.00,0.00,9.12,0.00,6.52,0.00,0.00,0.00,0.00,2.92,243.46
1558506088000,0.00,316.60,0.00,147.13,1371.33,0.00,87.94,1.06,160.35,0.00,0.00,1.49,80.33,0.00,42.32,3.89,58.18,10.45,4.15,2.93,58.80,0.00,17.13,9.16,0.00,8.50,0.00,0.00,16.85,96.85,0.00,0.00,0.00,6.45,0.00,5.42,0.00,3.10,0.00,0.00,13.32,406.06
1558573856000,0.00,2768.85,0.00,225.82,1453.25,0.00,230.80,0.90,114.25,0.00,0.00,1.41,185.57,0.00,30.36,5.95,21.63,13.74,6.01,26.39,18.15,0.00,7.34,3.63,0.05,12.19,0.00,0.00,20.76,21.75,0.00,0.00,0.00,0.02,0.00,5.93,0.00,0.00,0.00,0.00,3.84,241.74
1558641898000,0.00,802.85,0.00,532.95,2269.05,0.00,432.57,14.41,140.97,0.00,0.00,0.00,59.34,0.00,77.73,9.21,37.73,31.20,7.00,3.07,7.44,0.00,3.12,10.24,0.00,8.36,0.00,0.00,0.09,13.34,0.00,0.00,0.00,7.41,0.00,2.27,0.00,1.22,0.00,0.00,0.91,190.89
1558709678000,0.00,2112.38,0.00,109.45,1441.36,0.00,279.66,31.86,120.65,0.00,0.00,2.03,38.33,0.00,40.66,8.03,58.19,46.94,29.73,8.97,40.86,0.00,10.89,0.55,0.00,2.02,0.00,0.00,0.04,5.99,0.00,0.00,0.00,1.85,0.00,7.06,0.00,1.50,0.00,0.00,0.53,439.19
1558776750000,0.00,225.68,0.00,222.39,859.28,0.00,321.31,1.36,91.12,0.00,0.00,1.38,42.64,4.18,18.84,2.16,19.11,41.56,1.84,4.47,47.70,0.00,4.24,3.01,0.03,2.10,0.00,0.00,1.05,4.48,0.00,0.00,0.00,0.90,0.00,14.62,0.00,13.03,0.00,0.00,4.40,142.52
1558842948000,0.00,1737.85,0.00,141.73,952.66,0.00,204.78,0.31,49.69,0.00,0.00,3.47,24.33,0.00,31.21,0.00,5.73,11.68,1.89,1.13,23.18,0.00,15.14,4.37,0.00,1.56,0.00,0.00,3.46,0.37,0.00,0.00,0.00,1.56,0.00,5.15,0.00,0.00,0.00,0.00,1.28,154.04
1558910067000,0.00,1028.30,0.00,154.75,1175.79,0.00,173.64,7.13,103.39,0.00,0.00,1.71,46.57,3.45,25.79,13.68,53.90,9.73,28.28,3.66,37.54,0.00,5.22,5.24,0.05,6.82,0.00,0.00,0.40,26.38,0.00,0.00,0.00,3.11,0.00,2.04,0.00,0.00,0.00,0.00,25.90,239.42
1558977860000,0.00,676.51,0.00,46.89,865.48,0.00,157.24,2.18,182.36,0.00,0.00,9.63,74.81,9.73,16.80,2.80,23.31,8.54,7.71,1.05,41.22,0.00,6.33,2.79,0.00,3.80,0.00,0.00,4.68,23.74,0.00,0.00,0.00,2.24,0.00,6.96,0.00,0.00,0.00,0.00,10.04,268.84
1559045953000,0.00,320.67,0.00,67.59,1144.85,0.00,125.88,6.94,56.89,0.00,0.00,5.05,38.55,3.49,17.58,0.00,15.31,6.50,1.14,0.34,12.44,0.00,5.95,6.58,0.18,0.20,0.00,0.00,0.00,1.03,0.00,0.00,0.00,4.35,0.00,0.59,0.00,0.20,0.00,0.00,30.24,222.56
1559112912000,0.00,581.65,0.00,44.56,2434.05,0.00,106.23,7.74,109.19,0.00,0.00,3.31,40.71,0.03,17.95,3.13,9.04,5.02,2.92,3.96,30.73,0.00,5.39,3.52,0.04,0.40,0.00,0.00,0.00,1.41,0.00,0.00,0.00,0.01,0.00,0.06,0.00,13.30,0.00,0.20,1.96,368.30
1559179166000,0.00,597.73,0.00,69.69,793.65,0.00,48.82,0.24,64.03,0.00,0.00,0.57,13.40,1.20,10.05,12.52,22.15,15.76,2.04,8.61,24.89,0.00,5.86,2.97,0.00,0.49,0.00,0.00,22.54,2.23,0.00,0.00,0.00,1.17,0.00,67.77,0.00,8.81,0.00,0.00,3.01,165.31
1559247339000,0.00,1008.92,0.00,133.58,2194.95,0.00,143.89,7.08,201.52,0.00,0.00,3.23,78.76,1.60,16.74,24.65,47.82,34.38,17.82,0.86,14.74,0.00,5.89,12.87,0.00,12.03,0.00,0.00,2.23,38.57,0.00,0.00,0.00,2.38,0.00,28.85,0.00,5.23,0.00,0.00,4.17,453.11
1559315112000,0.00,1127.04,0.00,158.04,4129.46,0.00,263.71,3.94,144.29,0.00,0.00,13.06,49.58,0.96,27.64,39.60,44.12,12.15,23.22,0.89,3.02,0.00,18.93,0.97,0.00,6.02,0.00,0.00,1.06,9.11,0.00,0.00,0.29,2.68,0.00,116.08,0.00,5.00,0.00,0.00,1.55,465.55
1559382148000,0.00,347.80,0.00,15.22,1126.48,0.00,144.94,2.81,60.99,0.00,0.00,2.51,43.60,0.66,3.64,12.45,27.86,7.87,6.51,1.67,11.94,0.00,8.47,2.79,0.00,4.72,0.00,0.00,0.68,0.50,0.00,0.00,0.62,2.33,0.00,8.74,0.00,0.02,0.00,0.00,0.35,214.87
1559449529000,0.00,271.50,0.00,29.25,781.18,0.00,140.15,10.42,92.01,0.00,0.00,1.75,18.12,0.00,5.61,0.00,12.22,5.97,0.62,1.76,29.89,0.00,72.18,1.02,0.00,7.99,0.00,0.00,0.40,0.24,0.00,0.00,1.03,16.74,0.00,11.85,0.00,0.00,0.00,0.00,2.09,166.79
1559517685000,0.00,992.23,0.00,59.73,800.64,0.00,52.51,21.88,31.77,0.00,0.00,2.50,12.48,0.00,3.56,0.00,4.24,4.11,0.00,0.77,13.45,0.00,3.33,29.10,0.03,2.44,0.00,0.00,4.68,0.74,0.00,0.00,5.79,0.00,0.00,12.07,0.00,0.00,0.00,0.00,0.39,317.29
1559586560000,0.00,267.32,0.00,22.12,2468.64,0.00,125.79,8.32,144.54,0.00,0.00,1.15,7.20,0.00,0.06,5.52,2.55,3.97,21.90,1.77,17.35,0.00,112.92,5.06,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,49.35,0.81,0.00,7.15,0.00,0.00,0.00,0.00,4.09,493.44
1559653274000,0.00,1619.74,0.00,227.59,4576.33,0.00,487.14,1.03,147.05,0.00,0.00,3.67,30.22,0.00,15.78,36.54,7.92,3.62,10.72,7.68,33.27,0.00,13.22,5.87,0.03,2.99,0.00,0.00,0.00,2.67,0.00,0.00,86.69,0.89,0.00,5.96,0.00,25.10,0.00,0.00,1.90,242.86
1559721446000,0.00,865.99,0.00,309.92,2527.31,0.00,501.93,9.38,78.88,0.00,0.00,2.06,26.05,2.87,9.28,9.86,66.59,40.43,5.17,0.98,15.37,0.00,4.57,2.28,0.00,6.23,0.00,0.00,0.00,0.24,0.00,0.00,69.47,1.88,0.00,1.58,0.00,0.00,0.00,0.00,25.88,205.82
1559788436000,0.00,868.87,0.00,102.79,1298.53,0.00,293.95,5.93,24.05,0.00,0.00,6.68,38.11,0.00,3.51,3.41,17.79,12.75,0.96,0.98,8.25,0.00,5.65,1.31,0.00,4.99,0.00,0.00,22.97,4.48,0.00,0.00,86.53,2.69,0.00,2.56,0.00,0.00,0.00,0.00,2.02,124.43
1559855826000,0.00,672.74,0.00,171.10,882.16,0.00,61.20,0.53,87.20,0.00,0.00,2.19,39.37,0.00,5.99,3.32,6.56,10.25,1.50,1.14,77.71,0.00,11.86,3.51,0.00,2.00,0.00,0.00,18.33,1.65,0.00,0.00,31.77,0.00,0.00,9.50,0.00,0.00,0.00,0.00,2.23,329.63
1559923832000,0.00,2635.59,0.00,87.23,1268.66,0.00,47.25,1.87,34.76,0.00,0.00,1.04,68.81,0.00,3.22,7.15,25.22,3.55,4.51,2.07,32.92,0.00,6.84,0.00,0.00,2.00,0.00,0.00,0.05,0.62,0.00,0.00,13.22,0.50,0.00,6.56,0.00,0.00,0.00,0.00,37.04,166.14
1559991921000,0.00,1040.75,0.00,162.51,1472.64,0.00,96.41,0.05,20.31,0.00,0.00,2.97,40.25,0.55,2.71,2.62,7.75,62.94,0.00,0.97,4.02,0.00,20.57,0.89,0.00,1.68,0.00,0.00,2.28,6.29,0.00,0.00,17.41,0.82,0.00,5.22,0.00,4.68,0.00,0.00,11.24,163.74
1560059515000,0.00,663.13,0.00,51.81,341.04,0.00,67.60,1.81,32.93,0.00,0.00,1.45,4.43,2.25,0.53,2.65,28.67,18.83,2.64,1.43,0.30,0.00,28.12,0.65,0.00,7.35,0.00,0.00,0.01,8.66,0.00,0.00,6.71,0.00,0.00,0.90,0.00,0.00,0.00,0.00,3.25,124.44
1560127542000,0.00,528.98,0.00,131.88,1164.46,0.00,147.43,2.85,33.51,0.00,0.00,0.33,9.36,0.72,4.26,15.82,82.81,27.73,8.31,1.64,4.31,0.00,4.54,1.87,0.00,0.00,0.00,0.00,0.85,27.38,0.00,0.00,84.55,0.01,0.00,4.93,0.00,0.00,0.00,0.00,7.88,159.12
1560194172000,0.00,1802.68,0.00,31.94,1147.51,0.00,259.11,1.83,26.51,0.00,0.00,1.01,12.55,3.25,3.98,7.35,37.30,16.80,8.30,0.96,25.69,0.00,4.51,1.92,0.00,14.07,0.00,0.00,10.51,13.19,0.00,0.00,17.02,5.90,0.00,1.05,0.00,0.00,0.00,0.00,3.58,212.59
1560262359000,0.00,705.50,0.00,22.43,585.26,0.00,81.86,0.59,27.10,0.00,0.00,0.36,17.17,0.81,1.25,2.55,72.36,5.70,4.63,0.82,13.28,0.00,8.02,6.05,0.00,5.63,0.00,0.00,9.59,0.01,0.00,0.00,10.18,1.91,0.00,5.53,0.00,1.00,0.00,0.00,2.90,278.50
1560329676000,0.00,837.62,0.00,107.82,639.02,0.00,74.66,0.55,41.01,0.00,0.00,1.31,13.27,1.01,1.94,0.21,7.62,9.17,2.81,8.65,8.50,0.00,6.50,2.06,0.04,6.14,0.00,0.00,1.47,44.65,0.00,0.00,15.94,1.09,0.00,3.55,0.00,0.10,0.00,0.00,0.58,156.40
1560397568000,0.00,871.85,0.00,89.44,1788.04,0.00,100.00,3.81,39.46,0.00,0.00,5.17,18.14,1.21,1.60,15.09,10.01,6.25,7.49,10.40,7.97,0.00,29.63,2.37,0.02,2.49,0.00,0.00,0.93,0.00,0.00,0.00,8.61,2.25,0.00,2.46,0.00,0.00,0.00,0.00,4.73,151.24
1560464402000,0.00,1030.27,0.00,60.65,851.34,0.00,48.94,1.04,84.56,0.00,0.00,0.46,239.60,0.69,1.80,2.91,9.24,3.42,0.00,1.71,24.69,0.00,7.21,2.07,0.02,0.62,0.00,0.00,1.33,20.23,0.00,0.00,14.67,6.50,0.00,1.28,0.00,0.00,0.00,0.00,1.21,170.92
1560531936000,0.00,703.79,0.00,151.86,1688.52,0.00,31.53,10.77,45.54,0.00,0.00,2.96,172.45,4.32,11.02,0.00,33.43,13.02,8.49,3.06,39.34,0.00,11.67,6.66,0.06,6.94,0.00,0.00,0.90,4.40,0.00,0.00,27.42,2.15,0.00,0.83,0.00,0.00,0.00,0.00,1.85,106.23
1560599838000,0.00,917.19,0.00,101.49,777.66,0.00,43.26,5.76,29.93,0.00,0.00,1.79,83.95,1.17,24.81,3.84,13.48,28.99,3.47,1.88,33.50,0.00,16.23,4.03,0.00,4.36,0.00,0.00,3.74,3.22,0.00,0.00,31.83,3.68,0.00,0.51,0.00,8.35,0.00,0.00,0.61,161.12
1560668105000,0.00,934.99,0.00,63.67,5767.30,0.00,229.31,4.52,67.18,0.00,0.00,2.04,60.28,0.89,5.45,6.69,11.99,42.51,5.87,4.06,29.53,0.00,3.64,28.77,0.02,11.59,0.00,0.00,0.00,4.88,0.00,0.00,53.96,2.57,0.00,3.81,0.00,0.00,0.00,0.00,3.53,135.01
1560734814000,0.00,1881.44,0.00,16.35,1698.87,0.00,89.74,3.12,91.18,0.00,0.00,1.27,31.87,0.00,0.00,3.70,78.69,13.08,3.64,8.98,41.35,0.00,5.17,3.59,0.00,22.00,0.00,0.00,0.22,127.04,0.00,0.00,30.75,3.73,0.00,1.14,0.00,0.00,0.00,0.00,1.98,257.88
1560802452000,0.00,1023.44,0.00,137.31,936.97,0.00,130.28,0.75,105.54,0.00,0.00,19.33,50.06,2.34,1.83,0.00,16.65,33.10,10.38,3.12,35.32,0.00,3.62,3.52,0.00,8.15,0.00,0.00,5.45,8.67,0.00,0.00,4.66,1.16,0.00,6.63,0.00,0.01,0.00,0.00,2.07,531.53
1560870679000,0.00,405.10,0.00,73.30,909.30,0.00,48.50,4.92,61.91,0.00,0.00,2.73,145.94,1.02,9.64,0.00,28.09,33.64,9.11,10.21,45.70,0.00,1.46,1.72,0.00,10.10,0.00,0.00,13.30,3.95,0.10,0.00,34.96,3.45,0.00,6.92,0.00,4.36,0.00,0.00,3.10,239.87
1560937524000,0.00,599.83,0.00,11.09,944.08,0.00,35.23,0.92,33.18,0.00,0.00,5.90,29.03,1.17,92.79,2.79,98.37,6.00,4.27,6.34,108.07,0.00,69.37,2.50,0.00,0.23,0.00,0.00,6.39,16.98,0.00,0.00,29.84,2.89,0.00,6.58,0.00,3.00,0.00,0.00,2.09,172.64
1561005597000,0.00,211.72,0.00,14.55,639.40,0.00,12.58,1.75,21.50,0.00,0.00,3.04,8.14,0.51,72.26,0.00,5.45,3.47,0.00,1.82,79.20,0.00,8.73,1.05,0.00,45.30,0.00,0.00,0.82,21.83,0.00,0.00,6.62,3.94,0.00,40.69,0.00,1.02,0.00,0.00,2.36,159.80
1561073016000,0.00,270.86,0.00,89.18,1306.91,0.00,29.84,5.52,68.19,0.00,0.00,0.33,30.76,26.53,4.53,0.00,15.00,6.34,0.03,9.90,8.36,0.00,22.27,7.10,0.09,4.10,0.00,0.00,0.00,8.97,0.00,0.00,23.54,1.23,0.00,2.56,0.00,3.00,0.00,0.00,3.02,129.90
1561140851000,0.00,1256.14,0.00,81.37,3368.04,0.00,78.81,36.93,68.49,0.00,0.00,1.01,86.74,2.98,7.95,13.04,21.53,14.12,6.33,14.42,59.90,0.00,18.59,6.11,0.05,22.56,0.00,0.00,8.32,15.58,0.00,0.00,32.70,7.73,0.00,19.08,0.00,2.90,0.00,0.00,13.35,179.60
1561208281000,0.00,1057.14,0.00,98.85,1613.71,0.00,113.04,10.21,181.22,0.00,0.00,2.11,45.41,4.01,23.85,13.63,15.28,127.52,11.15,16.97,41.16,0.00,29.10,5.68,0.09,18.03,0.00,0.00,0.08,0.82,0.00,0.00,18.87,4.47,0.00,8.40,0.00,0.00,0.00,0.00,7.49,479.18
1561275287000,0.00,2160.23,0.00,136.25,4869.37,0.00,163.17,10.66,115.93,0.00,0.00,6.11,51.87,0.00,64.76,4.07,44.22,21.53,5.90,29.97,51.86,0.00,27.73,11.42,0.00,8.24,0.00,0.00,1.18,5.15,0.00,0.00,61.30,3.77,0.00,12.91,0.00,0.00,0.00,0.00,16.02,194.08
1561342449000,0.00,1302.97,0.00,135.99,1482.57,0.00,110.84,2.32,77.95,0.00,0.00,0.61,61.64,0.51,3.15,0.00,15.44,18.93,9.84,26.55,66.35,0.00,12.97,15.15,0.00,47.93,0.00,0.00,1.27,10.88,0.00,0.00,36.12,3.38,0.00,5.72,0.00,0.00,0.00,0.00,2.51,137.98
1561409629000,0.00,448.21,0.00,15.21,475.46,0.00,23.48,0.71,20.32,0.00,0.00,46.84,27.14,1.97,32.87,0.00,9.65,4.01,1.33,35.42,40.92,0.00,42.06,1.56,0.00,16.40,0.00,0.00,3.78,7.19,0.00,0.00,8.65,5.86,0.00,32.14,0.00,0.00,0.00,0.00,2.32,392.16
1561476955000,0.00,2111.92,0.00,33.65,1361.29,0.00,23.51,9.95,163.25,0.00,0.00,3.16,94.25,1.53,21.95,0.00,5.45,4.81,0.00,2.83,41.40,0.00,17.94,1.53,0.00,29.86,0.00,0.00,2.70,10.51,0.00,0.00,11.79,2.89,0.00,14.84,0.00,3.28,0.00,0.00,1.05,208.24
1561543836000,0.00,1078.06,0.00,42.49,1889.75,0.00,106.12,16.96,247.25,0.00,0.00,9.75,172.29,9.61,3.72,15.84,25.67,44.46,11.36,14.90,25.14,0.00,21.07,10.74,0.08,23.84,0.00,0.00,1.88,6.71,4.87,0.00,105.26,3.54,0.00,18.40,0.00,0.00,0.00,0.00,12.88,267.83
1561611356000,0.00,1991.87,0.00,56.14,5059.37,0.00,564.76,33.26,214.06,0.00,0.00,11.90,301.03,2.93,18.49,32.04,122.40,49.59,31.64,23.55,15.22,0.00,119.98,106.55,0.04,13.85,0.00,0.00,3.45,9.68,9.11,0.00,120.68,3.93,0.00,13.61,0.00,7.09,0.00,0.00,7.62,418.80
1561679479000,0.00,3632.45,0.00,501.87,5085.17,0.00,573.46,20.78,215.69,0.00,0.00,6.75,86.41,0.00,0.41,74.95,109.75,40.12,53.98,2.38,69.19,0.00,36.08,28.89,0.00,47.40,0.00,0.00,0.14,12.90,2.36,0.00,119.81,6.52,0.00,5.93,0.00,2.74,0.00,0.00,12.17,641.39
1561747149000,0.00,837.94,0.00,102.72,1743.63,0.00,307.24,27.86,117.91,0.00,0.00,0.86,98.40,3.54,2.62,8.83,31.68,35.08,5.72,8.75,19.61,0.00,4.50,20.05,0.00,11.61,0.00,0.00,0.75,5.93,0.00,0.00,36.65,2.08,0.00,37.03,0.00,0.12,0.00,0.00,1.65,237.64
1561814305000,0.00,908.48,0.00,213.41,1428.37,0.00,138.75,3.10,43.43,0.00,0.00,0.46,430.50,1.26,0.13,3.52,6.55,27.88,10.39,3.66,19.71,0.00,31.85,21.10,0.06,8.99,0.00,0.00,0.23,2.96,1.93,0.00,29.30,0.00,0.00,12.45,0.00,1.01,0.00,0.00,0.82,117.63
1561881035000,0.00,855.84,0.00,204.25,1382.49,0.00,78.23,49.83,467.86,0.00,0.00,1.94,622.66,0.00,1.33,8.19,166.44,53.70,10.28,4.08,34.70,0.00,4.62,6.14,0.00,18.37,0.00,0.00,1.12,9.43,5.16,0.00,25.23,2.85,0.00,7.89,0.00,0.36,0.00,0.00,2.89,209.72
1561948615000,0.00,495.02,0.00,121.60,1506.04,0.00,156.42,19.87,162.96,0.00,0.00,3.61,262.22,1.02,2.84,16.63,27.75,23.52,14.83,0.89,23.30,0.00,7.48,56.55,0.00,14.98,0.00,0.00,0.00,7.22,0.00,0.00,50.40,14.48,0.00,7.58,0.00,2.00,0.00,0.00,2.85,177.31
1562015969000,0.00,1932.05,0.00,101.90,1224.83,0.00,119.91,3.02,608.04,0.00,0.00,19.00,242.93,5.73,71.39,21.54,21.54,11.08,5.69,0.68,55.48,0.00,10.46,9.48,0.03,40.49,0.00,0.00,0.40,10.55,0.00,0.00,49.44,20.49,0.00,6.07,0.00,0.02,0.00,0.00,2.26,158.65
1562082973000,0.00,1265.31,0.00,86.57,2079.01,0.00,264.31,2.31,122.08,0.00,0.00,0.00,148.91,2.09,4.22,16.33,29.05,32.85,16.20,0.49,37.10,0.00,10.72,4.21,0.00,6.00,0.00,0.00,3.54,0.33,0.00,0.00,140.63,5.29,0.00,9.88,0.00,4.05,0.00,0.00,0.91,294.91
1562150796000,0.00,648.03,0.00,25.35,1793.55,0.00,146.63,21.24,83.44,0.00,0.00,0.64,100.10,15.52,24.27,8.06,23.44,73.04,4.92,6.28,29.85,0.00,6.32,5.74,0.00,8.86,0.00,0.05,0.00,0.00,0.00,0.00,194.19,7.02,0.00,3.23,0.00,3.60,0.00,0.00,3.47,155.36
1562218341000,0.00,464.11,0.00,30.63,1893.89,0.00,182.64,7.35,50.01,0.00,0.00,0.00,112.01,6.96,4.52,3.44,22.56,32.67,2.49,1.55,260.36,0.00,6.92,8.41,0.00,17.03,0.00,0.00,0.00,5.00,0.43,0.00,24.98,9.47,0.30,3.92,0.00,25.19,0.00,0.00,4.05,248.29
1562285611000,0.00,886.08,0.00,33.25,1390.82,0.00,305.63,3.16,60.90,0.00,0.00,0.00,70.00,8.68,0.58,5.00,33.76,18.49,6.91,9.62,151.71,0.00,17.93,29.25,0.00,45.08,0.00,0.00,0.00,0.81,0.00,0.00,19.08,0.89,0.50,10.64,0.00,17.00,0.00,0.00,5.08,242.67
1562352854000,0.00,512.68,0.00,69.58,1279.15,0.00,312.54,11.32,23.16,0.00,0.00,21.67,59.23,7.66,1.00,13.13,10.84,19.60,5.31,4.39,22.76,0.00,8.18,1.56,0.00,20.01,0.00,0.10,0.00,0.43,0.70,0.00,20.78,0.06,5.10,2.84,0.00,0.37,0.00,0.00,3.25,84.41
1562419899000,0.00,310.53,0.00,8.58,973.64,0.00,379.95,62.34,14.92,0.00,0.00,0.00,31.21,4.97,9.11,0.00,27.65,7.67,0.00,1.30,0.17,0.00,2.96,1.28,0.00,1.51,0.00,0.00,3.79,17.18,0.00,0.00,13.95,5.25,1.02,1.02,0.00,0.03,0.00,0.00,2.29,146.89
1562486913000,0.00,1468.42,0.00,15.43,733.49,0.00,114.93,28.69,14.04,0.00,0.00,0.00,40.84,2.41,5.37,2.48,10.91,24.42,2.91,0.72,14.73,0.00,2.71,5.54,0.00,32.28,0.00,0.00,0.15,0.62,4.97,0.00,14.87,2.03,0.70,0.36,0.00,4.49,0.00,0.30,0.84,252.77
1562553800000,0.00,318.20,0.00,88.35,1131.43,0.00,186.58,63.52,47.80,0.00,0.00,1.47,47.56,1.93,7.21,10.08,100.26,32.65,7.17,0.84,18.26,0.00,5.35,2.71,0.02,11.04,0.00,0.00,0.26,0.55,4.92,0.00,16.40,4.73,5.30,3.56,0.00,4.10,0.00,0.00,8.20,150.10
1562620679000,0.00,949.93,0.00,32.04,1573.36,0.00,128.24,48.81,87.61,0.00,0.00,3.15,33.28,0.90,5.22,4.02,15.09,55.18,1.75,2.22,45.19,0.00,22.60,2.68,0.00,6.72,0.00,0.00,1.65,0.00,6.05,0.00,21.16,1.10,1.89,17.32,0.00,0.00,0.00,0.00,2.84,226.75
1562687655000,0.00,2187.58,0.00,80.80,1206.93,0.00,159.60,72.26,900.45,0.00,0.00,3.50,259.88,0.62,2.01,3.08,563.52,36.59,2.29,0.56,90.15,0.00,14.24,7.17,0.05,17.24,0.00,16.50,4.98,0.60,0.19,0.00,7.95,1.64,0.41,8.59,0.00,0.04,0.00,0.00,3.48,179.21
1562755228000,0.00,2086.99,0.00,37.29,1306.19,0.00,354.41,120.40,40.87,0.00,0.00,0.02,144.89,0.61,21.81,0.00,155.18,44.12,1.37,2.37,48.54,0.00,5.78,8.44,0.00,18.32,0.00,0.22,0.19,35.22,0.00,0.00,33.89,2.42,3.95,0.58,0.00,0.01,0.00,0.00,2.13,288.58
1562821814000,0.00,1240.83,0.00,50.74,3613.84,0.00,503.29,161.67,607.37,0.00,0.00,18.01,112.17,2.03,45.87,62.18,132.08,62.36,22.23,4.38,28.46,0.00,5.27,8.35,0.17,11.45,0.00,0.62,2.48,5.05,0.21,0.00,40.23,4.99,2.93,1.79,0.00,1.06,0.00,0.00,5.28,423.42
1562889775000,0.00,1454.22,0.00,171.99,1191.57,0.00,223.25,143.31,175.82,0.00,0.00,9.90,39.74,3.00,13.86,0.00,42.39,22.32,0.05,6.00,36.12,0.00,6.20,8.02,0.07,2.94,0.00,7.92,0.50,5.54,3.96,0.00,11.11,0.52,1.97,0.74,0.00,0.00,0.00,0.00,1.24,296.30
1562957966000,0.00,375.28,0.00,10.08,834.77,0.00,232.18,69.20,67.86,0.00,0.00,0.29,72.70,0.70,1.33,0.00,18.91,20.17,1.72,6.00,19.51,0.00,10.39,31.51,0.00,11.17,0.00,7.43,0.11,4.79,5.51,0.00,24.65,6.92,3.78,0.00,0.00,2.17,0.00,0.00,1.82,227.98
1563025451000,0.00,624.34,0.00,1.67,441.95,0.00,457.63,24.49,39.84,0.00,0.00,2.30,69.82,1.09,0.38,2.89,20.13,9.60,0.00,1.64,18.41,0.00,12.92,6.89,0.00,31.61,0.00,29.48,0.00,2.00,0.00,0.00,27.36,4.07,1.69,0.39,0.00,4.15,0.00,0.00,1.58,539.72
1563091362000,0.00,308.54,0.00,63.29,2151.57,0.00,413.00,57.58,68.69,0.00,0.00,22.13,31.14,0.00,1.72,5.29,15.39,16.64,1.98,0.28,25.93,0.00,5.33,20.69,0.00,0.10,0.00,3.44,0.10,0.00,3.21,0.00,40.58,3.29,2.04,0.00,0.00,0.00,0.00,0.00,0.30,196.49
1563158482000,0.00,2068.76,0.00,912.15,7508.20,0.00,692.73,405.19,350.04,0.00,0.00,15.76,167.60,2.31,39.20,102.11,67.32,33.76,55.82,10.86,20.86,0.00,38.97,23.31,0.00,12.54,0.00,0.00,0.04,8.77,1.41,0.00,105.10,6.25,5.09,3.62,0.00,0.00,0.00,0.00,13.42,579.58
1563226501000,0.00,1438.33,0.00,82.31,3948.94,0.00,405.32,60.62,21.17,0.00,0.00,1.18,30.55,1.00,27.57,17.00,31.77,79.64,8.46,5.40,93.13,0.00,7.62,9.24,0.21,4.78,0.00,8.51,0.55,7.76,15.51,0.00,48.28,0.50,7.51,7.40,0.00,5.00,0.00,0.00,4.93,739.29
1563295219000,0.00,951.11,0.00,129.53,2603.82,0.00,187.86,119.59,129.91,0.00,0.00,0.00,28.37,0.50,6.00,20.00,38.89,85.48,18.43,1.92,34.67,0.00,26.64,10.24,0.21,3.01,0.00,8.04,1.84,4.43,0.29,0.00,48.56,4.55,7.98,0.01,0.00,0.00,0.00,0.00,5.65,406.70
1563362708000,0.00,2044.13,0.00,380.90,9280.96,0.00,1581.48,595.15,332.43,0.00,0.00,15.69,225.12,0.68,98.44,36.13,58.93,9.56,21.80,11.26,60.60,0.00,39.72,2.92,4.34,4.76,0.00,20.46,6.90,3.84,0.00,0.00,92.92,3.00,3.14,0.03,0.00,0.02,0.00,0.00,3.81,752.81
1563430869000,0.00,2115.81,0.00,14.54,4533.72,0.00,432.97,292.71,131.99,0.00,0.00,22.77,88.56,3.22,128.39,30.87,85.97,30.92,6.56,3.28,75.62,0.00,21.25,5.17,2.32,4.37,0.00,8.46,0.00,24.89,0.27,0.00,55.05,2.50,0.01,0.00,0.00,0.05,0.00,0.00,6.27,540.75
1563496525000,0.00,1264.34,0.00,36.96,1995.94,0.00,263.94,121.21,58.92,0.00,0.00,64.87,103.46,1.79,31.11,24.38,68.28,15.92,5.87,1.78,51.41,0.00,11.11,14.61,1.71,15.64,0.00,0.02,1.06,9.68,9.45,0.00,60.52,1.66,0.17,5.63,0.00,0.00,0.00,0.00,4.52,396.16
1563564858000,0.00,980.22,0.00,26.63,1934.41,0.00,118.98,28.72,120.43,0.00,0.00,6.73,19.69,0.37,27.24,8.03,11.15,7.92,0.00,2.05,26.17,0.00,12.84,14.57,2.28,64.65,0.00,44.17,16.69,17.48,2.09,0.00,28.30,1.85,4.31,0.95,0.00,0.00,0.00,0.00,2.54,177.15
1563631313000,0.00,487.91,0.00,31.46,1827.00,0.00,67.99,58.69,38.86,0.00,0.00,15.57,37.41,1.52,34.01,4.05,33.97,5.55,1.70,1.08,19.64,0.00,4.76,2.14,0.00,4.15,0.00,0.24,3.61,14.50,4.54,0.00,14.93,2.81,9.70,0.00,0.00,0.00,0.00,0.00,2.66,145.87
